timestamp,%_cpu
6.38E+17,56.786835
6.38E+17,56.015244
6.38E+17,51.31103
6.38E+17,57.525284
6.38E+17,55.9661
6.38E+17,61.348824
6.38E+17,45.661404
6.38E+17,47.38684
6.38E+17,50.53459
6.38E+17,63.76021
6.38E+17,41.233776
6.38E+17,56.74655
6.38E+17,50.53992
6.38E+17,52.91545
6.38E+17,49.006237
6.38E+17,53.681484
6.38E+17,56.77522
6.38E+17,52.855087
6.38E+17,66.10044
6.38E+17,59.099907
6.38E+17,44.34966
6.38E+17,63.779495
6.38E+17,58.34715
6.38E+17,69.84099
6.38E+17,52.806717
6.38E+17,53.541027
6.38E+17,45.716503
6.38E+17,59.874226
6.38E+17,45.90821
6.38E+17,51.33694
6.38E+17,53.60732
6.38E+17,47.950592
6.38E+17,58.351814
6.38E+17,47.446262
6.38E+17,48.23064
6.38E+17,48.96718
6.38E+17,52.099197
6.38E+17,56.02267
6.38E+17,45.124058
6.38E+17,66.89149
6.38E+17,52.095646
6.38E+17,58.29083
6.38E+17,50.50529
6.38E+17,48.22689
6.38E+17,64.49155
6.38E+17,57.07565
6.38E+17,50.37195
6.38E+17,52.00664
6.38E+17,50.51027
6.38E+17,52.051594
6.38E+17,42.804832
6.38E+17,50.562965
6.38E+17,53.656105
6.38E+17,50.548088
6.38E+17,45.100952
6.38E+17,46.67793
6.38E+17,41.9811
6.38E+17,50.53826
6.38E+17,48.232758
6.38E+17,55.11666
6.38E+17,51.906876
6.38E+17,53.674114
6.38E+17,42.78895
6.38E+17,55.22136
6.38E+17,51.24633
6.38E+17,59.814465
6.38E+17,53.65144
6.38E+17,53.64174
6.38E+17,54.470184
6.38E+17,47.437984
6.38E+17,47.418636
6.38E+17,58.30502
6.38E+17,53.620506
6.38E+17,56.62428
6.38E+17,49.765823
6.38E+17,54.388103
6.38E+17,55.594254
6.38E+17,46.659054
6.38E+17,57.52307
6.38E+17,52.09699
6.38E+17,51.330757
6.38E+17,61.41892
6.38E+17,44.309666
6.38E+17,57.551308
6.38E+17,49.00148
6.38E+17,52.133533
6.38E+17,53.63135
6.38E+17,59.04411
6.38E+17,69.85127
6.38E+17,51.937435
6.38E+17,53.653397
6.38E+17,50.50147
6.38E+17,58.30551
6.38E+17,44.339664
6.38E+17,50.58024
6.38E+17,45.845985
6.38E+17,58.282505
6.38E+17,52.04556
6.38E+17,52.073536
6.38E+17,42.779793
6.38E+17,54.47393
6.38E+17,53.579678
6.38E+17,54.38926
6.38E+17,46.63502
6.38E+17,55.17153
6.38E+17,49.72995
6.38E+17,60.52746
6.38E+17,52.607883
6.38E+17,41.17571
6.38E+17,40.38477
6.38E+17,56.453476
6.38E+17,55.246307
6.38E+17,51.317394
6.38E+17,50.526703
6.38E+17,48.97401
6.38E+17,51.312943
6.38E+17,53.696938
6.38E+17,48.985092
6.38E+17,50.55571
6.38E+17,59.878063
6.38E+17,55.235085
6.38E+17,52.912346
6.38E+17,56.027283
6.38E+17,49.721916
6.38E+17,49.79606
6.38E+17,57.51644
6.38E+17,49.753178
6.38E+17,59.143787
6.38E+17,47.42318
6.38E+17,55.182594
6.38E+17,51.33919
6.38E+17,51.238457
6.38E+17,57.21147
6.38E+17,48.203636
6.38E+17,51.19046
6.38E+17,66.6346
6.38E+17,48.245728
6.38E+17,65.349464
6.38E+17,64.547966
6.38E+17,40.436523
6.38E+17,46.670612
6.38E+17,45.13066
6.38E+17,64.568726
6.38E+17,59.048748
6.38E+17,55.2259
6.38E+17,46.67774
6.38E+17,56.78777
6.38E+17,45.89284
6.38E+17,48.93536
6.38E+17,44.31792
6.38E+17,58.294895
6.38E+17,55.213634
6.38E+17,42.755486
6.38E+17,57.387444
6.38E+17,57.426018
6.38E+17,55.197906
6.38E+17,45.90743
6.38E+17,53.669064
6.38E+17,52.09913
6.38E+17,52.84847
6.38E+17,51.262516
6.38E+17,46.67096
6.38E+17,56.013607
6.38E+17,51.344852
6.38E+17,45.8759
6.38E+17,41.241474
6.38E+17,46.650955
6.38E+17,46.670605
6.38E+17,48.999123
6.38E+17,55.10984
6.38E+17,51.337795
6.38E+17,61.42369
6.38E+17,46.676003
6.38E+17,49.764008
6.38E+17,52.884075
6.38E+17,57.404713
6.38E+17,47.264713
6.38E+17,47.41711
6.38E+17,56.7377
6.38E+17,56.743023
6.38E+17,55.163483
6.38E+17,57.51845
6.38E+17,61.423862
6.38E+17,55.980553
6.38E+17,46.656147
6.38E+17,55.199562
6.38E+17,51.361153
6.38E+17,44.347584
6.38E+17,51.25755
6.38E+17,42.791817
6.38E+17,40.46689
6.38E+17,55.25652
6.38E+17,52.137035
6.38E+17,51.31358
6.38E+17,47.338135
6.38E+17,47.243782
6.38E+17,53.65417
6.38E+17,46.625687
6.38E+17,49.767075
6.38E+17,59.066532
6.38E+17,52.078938
6.38E+17,57.5477
6.38E+17,48.2456
6.38E+17,48.175415
6.38E+17,48.17182
6.38E+17,49.806446
6.38E+17,59.052494
6.38E+17,46.6808
6.38E+17,59.829407
6.38E+17,50.543045
6.38E+17,54.34379
6.38E+17,48.096577
6.38E+17,59.83045
6.38E+17,47.442085
6.38E+17,47.45236
6.38E+17,55.25617
6.38E+17,49.74619
6.38E+17,53.675583
6.38E+17,49.754074
6.38E+17,53.656124
6.38E+17,57.57922
6.38E+17,59.913223
6.38E+17,47.461422
6.38E+17,66.11404
6.38E+17,49.772102
6.38E+17,51.28437
6.38E+17,41.9752
6.38E+17,56.793945
6.38E+17,46.594704
6.38E+17,49.492767
6.38E+17,53.64029
6.38E+17,50.525505
6.38E+17,53.675304
6.38E+17,54.373905
6.38E+17,44.311916
6.38E+17,46.64885
6.38E+17,52.90854
6.38E+17,56.016365
6.38E+17,50.590137
6.38E+17,35.77659
6.38E+17,60.615955
6.38E+17,61.41865
6.38E+17,53.678097
6.38E+17,42.714195
6.38E+17,52.011032
6.38E+17,53.684605
6.38E+17,52.89065
6.38E+17,48.998398
6.38E+17,52.0982
6.38E+17,43.575912
6.38E+17,62.9605
6.38E+17,37.35448
6.38E+17,52.13076
6.38E+17,53.672222
6.38E+17,52.825916
6.38E+17,62.056477
6.38E+17,58.31378
6.38E+17,55.994
6.38E+17,50.585484
6.38E+17,45.866035
6.38E+17,61.422413
6.38E+17,59.11839
6.38E+17,49.76946
6.38E+17,45.914577
6.38E+17,43.532043
6.38E+17,52.14412
6.38E+17,60.53209
6.38E+17,58.843365
6.38E+17,49.02307
6.38E+17,54.38072
6.38E+17,51.301373
6.38E+17,52.899117
6.38E+17,55.8951
6.38E+17,44.16639
6.38E+17,50.535698
6.38E+17,48.99743
6.38E+17,58.326344
6.38E+17,56.76795
6.38E+17,51.307228
6.38E+17,52.105804
6.38E+17,54.46859
6.38E+17,53.700497
6.38E+17,45.884747
6.38E+17,48.250214
6.38E+17,54.303738
6.38E+17,48.799374
6.38E+17,53.5773
6.38E+17,37.355892
6.38E+17,53.66222
6.38E+17,46.65637
6.38E+17,40.416874
6.38E+17,71.51664
6.38E+17,63.012268
6.38E+17,41.21479
6.38E+17,61.403015
6.38E+17,57.581047
6.38E+17,48.999294
6.38E+17,59.100998
6.38E+17,48.24589
6.38E+17,45.083824
6.38E+17,41.986378
6.38E+17,62.153263
6.38E+17,46.62615
6.38E+17,56.803246
6.38E+17,55.221977
6.38E+17,42.78867
6.38E+17,45.898766
6.38E+17,43.54976
6.38E+17,49.79115
6.38E+17,56.029667
6.38E+17,53.693195
6.38E+17,56.000393
6.38E+17,53.692837
6.38E+17,38.879463
6.38E+17,45.909546
6.38E+17,56.69187
6.38E+17,54.21988
6.38E+17,45.913536
6.38E+17,59.87926
6.38E+17,56.820484
6.38E+17,54.478443
6.38E+17,49.72195
6.38E+17,56.0085
6.38E+17,45.91211
6.38E+17,61.427185
6.38E+17,46.68164
6.38E+17,44.318478
6.38E+17,45.08826
6.38E+17,61.48292
6.38E+17,48.22426
6.38E+17,49.020855
6.38E+17,41.23003
6.38E+17,44.263996
6.38E+17,50.339832
6.38E+17,45.92562
6.38E+17,48.221684
6.38E+17,52.795994
6.38E+17,49.77147
6.38E+17,57.59081
6.38E+17,46.653336
6.38E+17,52.87544
6.38E+17,42.756664
6.38E+17,57.47198
6.38E+17,53.685146
6.38E+17,39.65174
6.38E+17,48.180744
6.38E+17,51.11424
6.38E+17,47.43868
6.38E+17,48.212135
6.38E+17,49.76652
6.38E+17,35.79307
6.38E+17,57.472626
6.38E+17,54.379017
6.38E+17,59.886967
6.38E+17,61.416817
6.38E+17,51.338276
6.38E+17,66.09901
6.38E+17,52.10173
6.38E+17,52.788097
6.38E+17,55.697857
6.38E+17,53.676575
6.38E+17,52.865414
6.38E+17,55.955456
6.38E+17,52.092796
6.38E+17,44.3599
6.38E+17,50.515923
6.38E+17,48.17694
6.38E+17,54.464108
6.38E+17,49.809635
6.38E+17,48.97027
6.38E+17,58.30356
6.38E+17,54.41989
6.38E+17,53.680244
6.38E+17,41.972282
6.38E+17,55.05844
6.38E+17,54.974026
6.38E+17,55.97634
6.38E+17,50.400463
6.38E+17,56.600845
6.38E+17,57.51831
6.38E+17,57.59389
6.38E+17,52.898308
6.38E+17,52.8808
6.38E+17,65.37107
6.38E+17,55.96307
6.38E+17,62.19469
6.38E+17,48.1209
6.38E+17,40.244793
6.38E+17,45.049973
6.38E+17,54.469357
6.38E+17,49.803883
6.38E+17,44.337643
6.38E+17,45.90393
6.38E+17,62.174065
6.38E+17,57.548737
6.38E+17,43.559612
6.38E+17,47.439457
6.38E+17,51.311756
6.38E+17,49.724426
6.38E+17,53.698742
6.38E+17,59.85984
6.38E+17,58.35673
6.38E+17,50.554245
6.38E+17,44.338074
6.38E+17,65.27906
6.38E+17,49.739426
6.38E+17,50.538567
6.38E+17,55.223885
6.38E+17,72.350235
6.38E+17,52.916515
6.38E+17,63.186985
6.38E+17,57.524563
6.38E+17,62.982857
6.38E+17,48.20979
6.38E+17,38.866077
6.38E+17,53.572735
6.38E+17,64.179955
6.38E+17,58.27478
6.38E+17,57.570713
6.38E+17,63.798393
6.38E+17,59.806175
6.38E+17,53.506374
6.38E+17,55.191437
6.38E+17,56.686287
6.38E+17,48.026867
6.38E+17,48.234924
6.38E+17,54.36068
6.38E+17,55.201534
6.38E+17,59.920414
6.38E+17,51.342476
6.38E+17,52.881287
6.38E+17,50.54854
6.38E+17,47.44385
6.38E+17,52.90923
6.38E+17,50.578106
6.38E+17,41.208046
6.38E+17,49.00882
6.38E+17,50.531273
6.38E+17,56.01828
6.38E+17,47.438957
6.38E+17,49.799232
6.38E+17,54.421413
6.38E+17,50.54543
6.38E+17,53.58755
6.38E+17,48.944805
6.38E+17,56.785526
6.38E+17,47.45059
6.38E+17,51.191673
6.38E+17,55.71192
6.38E+17,58.342762
6.38E+17,47.45782
6.38E+17,47.465687
6.38E+17,48.949604
6.38E+17,55.24712
6.38E+17,48.205616
6.38E+17,63.775753
6.38E+17,57.575268
6.38E+17,52.072643
6.38E+17,53.60247
6.38E+17,57.40891
6.38E+17,45.87319
6.38E+17,64.39279
6.38E+17,54.36519
6.38E+17,57.528122
6.38E+17,54.479412
6.38E+17,45.921272
6.38E+17,60.64429
6.38E+17,50.497295
6.38E+17,58.200443
6.38E+17,62.2467
6.38E+17,49.02974
6.38E+17,55.250748
6.38E+17,57.58505
6.38E+17,52.898426
6.38E+17,43.571518
6.38E+17,43.54316
6.38E+17,66.076866
6.38E+17,49.729797
6.38E+17,50.44372
6.38E+17,52.13184
6.38E+17,51.3266
6.38E+17,52.047165
6.38E+17,41.985413
6.38E+17,55.998215
6.38E+17,48.982994
6.38E+17,42.758907
6.38E+17,52.081223
6.38E+17,45.866116
6.38E+17,55.259758
6.38E+17,49.80546
6.38E+17,52.112953
6.38E+17,54.418118
6.38E+17,56.66638
6.38E+17,45.053165
6.38E+17,52.110657
6.38E+17,59.74501
6.38E+17,48.890877
6.38E+17,42.741886
6.38E+17,56.046806
6.38E+17,58.330826
6.38E+17,55.920315
6.38E+17,54.989605
6.38E+17,45.890614
6.38E+17,52.883495
6.38E+17,55.953007
6.38E+17,53.655785
6.38E+17,56.66092
6.38E+17,53.6008
6.38E+17,49.007046
6.38E+17,51.363056
6.38E+17,55.163334
6.38E+17,50.508877
6.38E+17,54.42598
6.38E+17,60.691048
6.38E+17,49.745117
6.38E+17,47.249104
6.38E+17,54.39209
6.38E+17,45.105247
6.38E+17,48.248524
6.38E+17,49.02865
6.38E+17,57.581516
6.38E+17,59.832325
6.38E+17,62.157257
6.38E+17,58.73977
6.38E+17,48.98291
6.38E+17,45.071068
6.38E+17,51.317314
6.38E+17,53.69769
6.38E+17,60.71318
6.38E+17,51.330227
6.38E+17,56.746777
6.38E+17,49.754124
6.38E+17,50.592278
6.38E+17,51.27528
6.38E+17,55.23756
6.38E+17,49.001076
6.38E+17,62.96856
6.38E+17,54.441933
6.38E+17,51.360703
6.38E+17,43.525967
6.38E+17,45.861694
6.38E+17,48.971973
6.38E+17,49.766857
6.38E+17,59.148315
6.38E+17,47.43702
6.38E+17,58.328278
6.38E+17,50.545734
6.38E+17,55.20309
6.38E+17,50.547062
6.38E+17,57.564114
6.38E+17,49.765274
6.38E+17,49.770733
6.38E+17,55.193893
6.38E+17,53.67195
6.38E+17,52.097218
6.38E+17,50.494507
6.38E+17,47.98959
6.38E+17,59.897232
6.38E+17,49.03674
6.38E+17,64.578896
6.38E+17,52.104633
6.38E+17,51.3136
6.38E+17,42.73946
6.38E+17,59.155693
6.38E+17,50.553123
6.38E+17,51.338726
6.38E+17,47.442924
6.38E+17,47.39152
6.38E+17,51.288147
6.38E+17,44.356937
6.38E+17,48.23922
6.38E+17,55.16448
6.38E+17,52.8541
6.38E+17,34.9927
6.38E+17,58.381794
6.38E+17,49.750965
6.38E+17,53.702763
6.38E+17,48.99049
6.38E+17,49.721466
6.38E+17,56.774918
6.38E+17,46.649242
6.38E+17,42.007122
6.38E+17,61.451115
6.38E+17,47.419712
6.38E+17,58.335415
6.38E+17,53.706722
6.38E+17,50.588726
6.38E+17,53.676495
6.38E+17,48.99423
6.38E+17,58.220364
6.38E+17,55.907124
6.38E+17,49.00881
6.38E+17,46.643097
6.38E+17,51.240845
6.38E+17,52.926292
6.38E+17,50.59646
6.38E+17,42.801716
6.38E+17,52.926605
6.38E+17,41.96772
6.38E+17,53.642456
6.38E+17,56.805973
6.38E+17,54.448997
6.38E+17,56.691658
6.38E+17,52.668663
6.38E+17,52.121166
6.38E+17,51.347202
6.38E+17,60.66246
6.38E+17,52.90177
6.38E+17,50.56385
6.38E+17,53.664143
6.38E+17,45.09074
6.38E+17,46.510197
6.38E+17,55.992416
6.38E+17,48.20454
6.38E+17,56.73184
6.38E+17,47.439407
6.38E+17,62.25859
6.38E+17,51.369152
6.38E+17,42.020584
6.38E+17,52.120193
6.38E+17,46.61308
6.38E+17,49.00938
6.38E+17,51.35455
6.38E+17,56.03724
6.38E+17,64.55172
6.38E+17,47.386585
6.38E+17,52.092175
6.38E+17,53.700077
6.38E+17,66.54207
6.38E+17,59.09658
6.38E+17,44.340557
6.38E+17,49.813515
6.38E+17,44.356556
6.38E+17,45.14659
6.38E+17,47.45986
6.38E+17,45.103954
6.38E+17,58.32399
6.38E+17,46.690506
6.38E+17,51.37837
6.38E+17,52.919907
6.38E+17,56.02518
6.38E+17,52.913986
6.38E+17,56.735687
6.38E+17,49.7827
6.38E+17,41.977837
6.38E+17,50.506836
6.38E+17,58.310703
6.38E+17,47.44142
6.38E+17,45.109802
6.38E+17,49.8114
6.38E+17,48.239635
6.38E+17,56.026493
6.38E+17,48.216343
6.38E+17,46.641045
6.38E+17,54.49036
6.38E+17,60.617107
6.38E+17,52.709984
6.38E+17,68.43265
6.38E+17,53.657097
6.38E+17,57.549934
6.38E+17,61.39243
6.38E+17,64.38985
6.38E+17,55.95367
6.38E+17,43.599075
6.38E+17,48.98075
6.38E+17,49.042923
6.38E+17,64.54226
6.38E+17,53.701847
6.38E+17,54.408512
6.38E+17,55.224934
6.38E+17,51.37406
6.38E+17,48.229713
6.38E+17,49.813557
6.38E+17,47.450603
6.38E+17,52.896534
6.38E+17,59.058064
6.38E+17,53.57803
6.38E+17,50.545628
6.38E+17,51.32595
6.38E+17,43.545
6.38E+17,49.77405
6.38E+17,47.478287
6.38E+17,50.554073
6.38E+17,47.4517
6.38E+17,41.22846
6.38E+17,49.020287
6.38E+17,39.649296
6.38E+17,61.4016
6.38E+17,43.567574
6.38E+17,54.44315
6.38E+17,48.248283
6.38E+17,41.993145
6.38E+17,50.5868
6.38E+17,53.66481
6.38E+17,47.4673
6.38E+17,60.55141
6.38E+17,43.363113
6.38E+17,50.55326
6.38E+17,57.60321
6.38E+17,60.66713
6.38E+17,50.569645
6.38E+17,50.54289
6.38E+17,52.115234
6.38E+17,46.667576
6.38E+17,47.452774
6.38E+17,54.42502
6.38E+17,51.244488
6.38E+17,42.70281
6.38E+17,52.802937
6.38E+17,41.997692
6.38E+17,55.228527
6.38E+17,46.611168
6.38E+17,54.423756
6.38E+17,68.38206
6.38E+17,45.900818
6.38E+17,45.876263
6.38E+17,55.98038
6.38E+17,52.862297
6.38E+17,48.19281
6.38E+17,48.966885
6.38E+17,38.881767
6.38E+17,57.44673
6.38E+17,59.707314
6.38E+17,45.860165
6.38E+17,46.640533
6.38E+17,49.76081
6.38E+17,40.445568
6.38E+17,42.025475
6.38E+17,59.894566
6.38E+17,51.385994
6.38E+17,51.30437
6.38E+17,45.876934
6.38E+17,48.24416
6.38E+17,49.77599
6.38E+17,40.439976
6.38E+17,55.21968
6.38E+17,51.34036
6.38E+17,49.712646
6.38E+17,51.93806
6.38E+17,59.14811
6.38E+17,44.367947
6.38E+17,58.28909
6.38E+17,52.064457
6.38E+17,41.213226
6.38E+17,61.472286
6.38E+17,60.652523
6.38E+17,52.03833
6.38E+17,49.787003
6.38E+17,50.566807
6.38E+17,49.808502
6.38E+17,55.910114
6.38E+17,45.01343
6.38E+17,42.010365
6.38E+17,52.916153
6.38E+17,50.587364
6.38E+17,63.808846
6.38E+17,43.564075
6.38E+17,48.96088
6.38E+17,57.50711
6.38E+17,52.90471
6.38E+17,52.109375
6.38E+17,56.012356
6.38E+17,64.5346
6.38E+17,49.74974
6.38E+17,54.440536
6.38E+17,44.336243
6.38E+17,50.55341
6.38E+17,56.764465
6.38E+17,50.535572
6.38E+17,54.458332
6.38E+17,53.69257
6.38E+17,59.91408
6.38E+17,45.8365
6.38E+17,52.00771
6.38E+17,59.117126
6.38E+17,71.595505
6.38E+17,44.362644
6.38E+17,54.486607
6.38E+17,53.665176
6.38E+17,47.390392
6.38E+17,59.076847
6.38E+17,63.693886
6.38E+17,57.52328
6.38E+17,52.863873
6.38E+17,48.169277
6.38E+17,53.5622
6.38E+17,53.46916
6.38E+17,59.83523
6.38E+17,57.54437
6.38E+17,52.92247
6.38E+17,56.798
6.38E+17,49.00491
6.38E+17,56.029556
6.38E+17,56.000595
6.38E+17,47.450912
6.38E+17,61.45117
6.38E+17,62.211315
6.38E+17,52.909492
6.38E+17,56.78126
6.38E+17,53.654236
6.38E+17,66.057526
6.38E+17,65.35754
6.38E+17,38.13434
6.38E+17,48.239162
6.38E+17,55.259624
6.38E+17,52.88797
6.38E+17,49.025692
6.38E+17,42.812737
6.38E+17,53.67116
6.38E+17,55.169956
6.38E+17,67.57722
6.38E+17,46.675213
6.38E+17,45.89011
6.38E+17,66.06373
6.38E+17,55.255867
6.38E+17,52.14386
6.38E+17,49.742096
6.38E+17,41.947617
6.38E+17,54.4714
6.38E+17,53.697216
6.38E+17,53.60347
6.38E+17,61.210148
6.38E+17,44.26544
6.38E+17,54.45918
6.38E+17,54.486702
6.38E+17,44.349735
6.38E+17,59.062073
6.38E+17,56.744423
6.38E+17,49.03232
6.38E+17,57.59828
6.38E+17,48.998436
6.38E+17,46.699543
6.38E+17,54.373077
6.38E+17,55.194984
6.38E+17,52.92516
6.38E+17,52.8953
6.38E+17,54.464878
6.38E+17,55.970055
6.38E+17,43.572132
6.38E+17,44.334057
6.38E+17,53.702976
6.38E+17,50.57466
6.38E+17,49.01263
6.38E+17,59.1149
6.38E+17,51.36142
6.38E+17,53.680286
6.38E+17,46.662148
6.38E+17,57.49946
6.38E+17,56.778862
6.38E+17,51.325798
6.38E+17,53.6755
6.38E+17,47.464226
6.38E+17,51.369057
6.38E+17,48.200348
6.38E+17,55.19112
6.38E+17,56.764168
6.38E+17,45.082108
6.38E+17,44.322033
6.38E+17,48.141308
6.38E+17,42.772976
6.38E+17,46.673004
6.38E+17,57.553844
6.38E+17,45.118073
6.38E+17,52.003872
6.38E+17,45.884758
6.38E+17,55.196686
6.38E+17,57.540318
6.38E+17,51.38748
6.38E+17,50.570995
6.38E+17,55.217968
6.38E+17,58.316616
6.38E+17,47.428158
6.38E+17,54.42793
6.38E+17,48.954334
6.38E+17,40.359604
6.38E+17,54.397415
6.38E+17,47.413433
6.38E+17,48.259434
6.38E+17,44.342686
6.38E+17,52.117634
6.38E+17,56.733147
6.38E+17,53.64203
6.38E+17,55.08428
6.38E+17,42.60699
6.38E+17,52.671577
6.38E+17,53.649525
6.38E+17,52.13257
6.38E+17,52.14179
6.38E+17,60.656277
6.38E+17,41.97472
6.38E+17,46.698936
6.38E+17,44.33369
6.38E+17,63.02494
6.38E+17,52.877968
6.38E+17,55.995003
6.38E+17,52.87502
6.38E+17,37.355934
6.38E+17,56.821857
6.38E+17,53.57392
6.38E+17,49.64824
6.38E+17,52.087276
6.38E+17,45.10363
6.38E+17,49.77138
6.38E+17,59.09961
6.38E+17,50.56576
6.38E+17,57.53646
6.38E+17,53.674007
6.38E+17,51.368694
6.38E+17,50.59315
6.38E+17,48.224697
6.38E+17,58.37153
6.38E+17,56.814816
6.38E+17,52.87629
6.38E+17,52.91058
6.38E+17,48.244694
6.38E+17,52.873466
6.38E+17,50.502964
6.38E+17,53.640034
6.38E+17,49.802425
6.38E+17,65.336334
6.38E+17,56.728752
6.38E+17,59.095345
6.38E+17,57.545135
6.38E+17,59.07041
6.38E+17,59.148315
6.38E+17,54.393986
6.38E+17,55.1993
6.38E+17,43.522385
6.38E+17,57.45483
6.38E+17,48.77357
6.38E+17,62.24913
6.38E+17,57.50336
6.38E+17,57.566685
6.38E+17,52.8829
6.38E+17,41.207905
6.38E+17,48.176086
6.38E+17,50.477703
6.38E+17,61.44731
6.38E+17,43.54786
6.38E+17,52.107666
6.38E+17,52.901577
6.38E+17,48.181545
6.38E+17,45.88661
6.38E+17,46.695587
6.38E+17,55.236546
6.38E+17,52.884003
6.38E+17,49.70289
6.38E+17,57.50332
6.38E+17,52.147934
6.38E+17,46.679867
6.38E+17,43.56883
6.38E+17,38.883617
6.38E+17,47.42282
6.38E+17,52.879887
6.38E+17,49.791164
6.38E+17,46.662704
6.38E+17,54.399113
6.38E+17,49.76489
6.38E+17,42.69811
6.38E+17,48.050884
6.38E+17,51.362526
6.38E+17,53.594982
6.38E+17,45.1548
6.38E+17,54.35009
6.38E+17,60.476994
6.38E+17,61.468674
6.38E+17,47.435444
6.38E+17,51.282646
6.38E+17,54.42751
6.38E+17,48.930363
6.38E+17,48.970985
6.38E+17,52.055225
6.38E+17,42.707157
6.38E+17,51.358078
6.38E+17,48.2193
6.38E+17,49.01838
6.38E+17,43.5534
6.38E+17,55.857563
6.38E+17,51.83499
6.38E+17,62.261276
6.38E+17,54.385548
6.38E+17,52.04198
6.38E+17,56.73834
6.38E+17,55.253536
6.38E+17,58.3767
6.38E+17,52.848545
6.38E+17,52.130104
6.38E+17,60.635086
6.38E+17,67.64317
6.38E+17,56.770306
6.38E+17,51.312115
6.38E+17,55.9642
6.38E+17,54.415485
6.38E+17,59.886852
6.38E+17,52.102097
6.38E+17,55.242424
6.38E+17,52.904266
6.38E+17,54.44367
6.38E+17,45.912544
6.38E+17,55.990974
6.38E+17,56.02217
6.38E+17,38.859303
6.38E+17,45.85025
6.38E+17,50.559784
6.38E+17,50.529156
6.38E+17,45.062344
6.38E+17,48.166664
6.38E+17,60.671368
6.38E+17,48.964554
6.38E+17,65.29144
6.38E+17,52.081585
6.38E+17,53.70523
6.38E+17,55.988964
6.38E+17,55.198475
6.38E+17,61.421276
6.38E+17,60.688805
6.38E+17,52.849167
6.38E+17,51.27847
6.38E+17,54.448364
6.38E+17,52.12561
6.38E+17,45.06798
6.38E+17,52.149773
6.38E+17,65.3693
6.38E+17,54.390747
6.38E+17,45.126503
6.38E+17,62.91764
6.38E+17,64.95677
6.38E+17,56.720745
6.38E+17,48.998558
6.38E+17,52.092316
6.38E+17,55.237865
6.38E+17,53.585304
6.38E+17,54.373886
6.38E+17,61.484657
6.38E+17,63.7848
6.38E+17,49.799286
6.38E+17,48.21719
6.38E+17,44.268383
6.38E+17,51.35322
6.38E+17,64.55993
6.38E+17,48.22723
6.38E+17,41.979736
6.38E+17,53.66388
6.38E+17,40.405552
6.38E+17,49.746525
6.38E+17,51.325314
6.38E+17,51.367817
6.38E+17,56.026703
6.38E+17,49.010517
6.38E+17,60.58942
6.38E+17,64.61491
6.38E+17,54.48416
6.38E+17,45.92576
6.38E+17,61.429367
6.38E+17,59.068108
6.38E+17,69.18716
6.38E+17,55.21105
6.38E+17,56.032394
6.38E+17,64.44259
6.38E+17,40.3071
6.38E+17,52.102642
6.38E+17,63.0091
6.38E+17,42.71455
6.38E+17,60.61905
6.38E+17,46.678387
6.38E+17,59.12239
6.38E+17,49.01278
6.38E+17,56.767197
6.38E+17,52.106113
6.38E+17,54.462986
6.38E+17,43.51452
6.38E+17,55.981937
6.38E+17,57.482582
6.38E+17,51.878002
6.38E+17,49.749516
6.38E+17,57.573643
6.38E+17,42.011032
6.38E+17,65.30037
6.38E+17,51.211063
6.38E+17,55.20003
6.38E+17,39.687668
6.38E+17,44.28884
6.38E+17,48.233665
6.38E+17,53.64019
6.38E+17,53.622906
6.38E+17,48.19608
6.38E+17,51.99777
6.38E+17,54.458794
6.38E+17,57.551743
6.38E+17,41.979343
6.38E+17,59.875526
6.38E+17,55.1038
6.38E+17,52.79385
6.38E+17,54.43968
6.38E+17,48.98803
6.38E+17,41.23847
6.38E+17,42.015438
6.38E+17,61.49446
6.38E+17,44.322575
6.38E+17,54.424675
6.38E+17,52.09302
6.38E+17,48.228687
6.38E+17,67.64377
6.38E+17,42.781334
6.38E+17,52.86148
6.38E+17,52.088326
6.38E+17,53.68168
6.38E+17,63.77549
6.38E+17,41.215767
6.38E+17,57.480797
6.38E+17,50.5483
6.38E+17,44.33441
6.38E+17,63.77184
6.38E+17,55.993813
6.38E+17,52.07122
6.38E+17,41.15607
6.38E+17,52.09742
6.38E+17,46.68843
6.38E+17,49.698254
6.38E+17,52.689556
6.38E+17,52.14425
6.38E+17,50.566956
6.38E+17,54.37167
6.38E+17,58.000664
6.38E+17,62.208004
6.38E+17,55.209446
6.38E+17,47.46652
6.38E+17,59.151398
6.38E+17,64.46681
6.38E+17,48.152622
6.38E+17,59.676975
6.38E+17,53.683987
6.38E+17,58.340508
6.38E+17,59.84112
6.38E+17,51.342873
6.38E+17,55.16644
6.38E+17,52.83571
6.38E+17,60.601734
6.38E+17,49.74783
6.38E+17,52.881557
6.38E+17,55.167717
6.38E+17,51.968273
6.38E+17,45.08626
6.38E+17,50.52013
6.38E+17,53.67998
6.38E+17,51.284893
6.38E+17,55.168518
6.38E+17,59.74057
6.38E+17,54.28381
6.38E+17,57.576374
6.38E+17,48.20032
6.38E+17,63.759113
6.38E+17,59.006245
6.38E+17,53.55953
6.38E+17,56.033657
6.38E+17,59.06565
6.38E+17,56.794506
6.38E+17,53.63947
6.38E+17,50.580822
6.38E+17,62.245697
6.38E+17,50.57592
6.38E+17,59.881035
6.38E+17,50.544285
6.38E+17,58.367966
6.38E+17,52.91483
6.38E+17,45.890427
